"Exp_ID","UniqueStockID","TrtID_Final","RunBy","till","first.year","initial.SOC","location_name","Can_SOC30","initial.SOC.impute","POLYID","init_active_frac","init_slow_frac","init_passive_frac","mean_c_input"
"E4","E4_112 + E4_208 + E4_312 + E4_405","LET_E4_6_RT_CR3","treatment","RT",1951,NA,"Lethbridge, Alberta",91.5,91.5,793011,32.9192514704745,47.8116797136182,10.7690688159073,1.11098535990558
"E4","E4_127 + E4_214 + E4_328 + E4_422","LET_E4_7_RT_CR12","treatment","RT",1985,NA,"Lethbridge, Alberta",91.5,91.5,793011,32.9192514704745,47.8116797136182,10.7690688159073,1.58072376818649
"E4","E4_106 + E4_205 + E4_303 + E4_418","LET_E4_8_RT_CR2","treatment","RT",1985,NA,"Lethbridge, Alberta",91.5,91.5,793011,32.9192514704745,47.8116797136182,10.7690688159073,1.53299418893716
"E4","E4_122 + E4_202 + E4_326 + E4_427","LET_E4_9_RT_CR2","treatment","RT",1985,NA,"Lethbridge, Alberta",91.5,91.5,793011,32.9192514704745,47.8116797136182,10.7690688159073,1.33779056628182
"E4","E4_113 + E4_228 + E4_329 + E4_406","LET_E4_10_RT_CR3","treatment","RT",1985,NA,"Lethbridge, Alberta",91.5,91.5,793011,33.0469644579463,47.6592198660537,10.7938156759999,1.65252478721295
"E4","E4_117 + E4_229 + E4_311 + E4_416","LET_E4_11_RT_CR3","treatment","RT",1985,NA,"Lethbridge, Alberta",91.5,91.5,793011,32.9192514704745,47.8116797136182,10.7690688159073,1.49439573424957
"E4","E4_128 + E4_209 + E4_327 + E4_401","LET_E4_12_RT_CR3","treatment","RT",1985,NA,"Lethbridge, Alberta",91.5,91.5,793011,32.9192514704745,47.8116797136182,10.7690688159073,1.38042580826402
"E4","E4_125 + E4_225 + E4_325 + E4_425","LET_E4_28_RT_CR12","treatment","RT",1985,NA,"Lethbridge, Alberta",91.5,91.5,793011,32.9192514704745,47.8116797136182,10.7690688159073,1.87528099490153
"E4","E4_101 + E4_222 + E4_322 + E4_411","LET_E4_14_RT_CR8","treatment","RT",1985,NA,"Lethbridge, Alberta",91.5,91.5,793011,32.9192514704745,47.8116797136182,10.7690688159073,1.72829170332784
"E4","E4_115 + E4_227 + E4_308 + E4_415","LET_E4_13_RT_CR8","treatment","RT",1985,NA,"Lethbridge, Alberta",91.5,91.5,793011,32.1345034719134,48.748487806558,10.6170087215285,1.5727610568203
"E40","E40_CT","ELO_CT_CR5","treatment","FT",1967,NA,"Elora, Ontario",90.7,90.7,560003,22.1940304763776,58.422514356988,10.0834551666344,4.58010007385524
"E40","E40_NT","ELO_NT_CR5","treatment","NT",1967,NA,"Elora, Ontario",90.7,90.7,560003,44.9745860152804,38.9950492428305,6.73036474188911,4.43925372393247
"E41","E41_CT_CR21","IND_CT_CR21","treatment","FT",1986,NA,"Indian Head, Saskatchewan",61.1,61.1,754010,19.6179438142355,35.2724239082106,6.20963227755391,1.00479540777181
"E41","E41_CT_CR20","IND_CT_CR20","treatment","FT",1986,NA,"Indian Head, Saskatchewan",61.1,61.1,754010,19.2865352137019,35.6592073501241,6.15425743617402,1.6122239693928
"E41","E41_NT_CR19","IND_NT_CR19","treatment","NT",1986,NA,"Indian Head, Saskatchewan",61.1,61.1,754010,33.939364174828,23.094840240122,4.06579558504995,1.68143411127003
"E41","E41_NT_CR21","IND_NT_CR21","treatment","NT",1986,NA,"Indian Head, Saskatchewan",61.1,61.1,754010,33.939364174828,23.094840240122,4.06579558504995,1.00479540777181
"E41","E41_NT_CR20","IND_NT_CR20","treatment","NT",1986,NA,"Indian Head, Saskatchewan",61.1,61.1,754010,33.5617624439344,23.4850598506371,4.0531777054285,1.6122239693928
"E41","E41_CT_CR19","INd_CT_CR19","treatment","FT",1986,NA,"Indian Head, Saskatchewan",61.1,61.1,754010,19.6179438142355,35.2724239082106,6.20963227755391,1.56595714353099
"E42","E42_CT","BOW_CT_CR1","treatment","FT",2000,NA,"Bow River, Alberta",50.1,50.1,823006,14.1141944455241,28.9394521208058,7.04635343367009,2.25416838774674
"E42","E42_NT","BOW_NT_CR1","treatment","NT",2000,NA,"Bow River, Alberta",50.1,50.1,823006,27.2312924753136,18.3908031591378,4.47790436554862,2.25416838774674
"E43","E43_CT","LET_CT_CR2","treatment","FT",1968,NA,"Lethbridge, Alberta",91.5,91.5,793011,25.5690360750522,54.3006455191285,11.6303184058193,0.528282831216667
"E43","E43_NT","LET_NT_CR2","treatment","NT",1968,NA,"Lethbridge, Alberta",91.5,91.5,793011,49.4775437539904,34.6096335411566,7.41282270485307,0.528282831216667
"E44","E44_CT","BIR_CT_CR22","treatment","FT",2000,NA,"Birch Hills, Saskatchewan",81.9,81.9,702009,26.7424745505882,42.5933939055039,12.5641315439079,1.70745918306862
"E44","E44_NT","BIR_NT_CR22","treatment","NT",2000,NA,"Birch Hills, Saskatchewan",81.9,81.9,702009,48.7685129483644,25.5845864579203,7.54690059371524,1.70745918306862
"E45","E45_CT","STA_CT_CR22","treatment","FT",2000,NA,"Star City, Saskatchewan",82.4,82.4,705006,26.792158580726,46.2390616128721,9.36877980640187,1.72199254970258
"E45","E45_NT","STA_NT_CR22","treatment","NT",2000,NA,"Star City, Saskatchewan",82.4,82.4,705006,48.9416201803704,27.8213296265534,5.63705019307621,1.72199254970258
"E46","E46_CT","BRE_CT_CR23","treatment","FT",1980,NA,"Breton, Alberta",86.4,86.4,692009,26.6790970725141,49.6591566865468,10.0617462409391,2.25217587797028
"E46","E46_NT","BRE_NT_CR23","treatment","NT",1980,NA,"Breton, Alberta",86.4,86.4,692009,49.731894390023,30.4902825078795,6.17782310209748,2.25217587797028
"E47","E47_CT","BRE_CT_CR23","treatment","FT",1980,NA,"Breton, Alberta",86.4,86.4,692009,26.6790970725141,49.6591566865468,10.0617462409391,2.25217587797028
"E47","E47_NT","BRE_NT_CR23","treatment","NT",1980,NA,"Breton, Alberta",86.4,86.4,692009,49.731894390023,30.4902825078795,6.17782310209748,2.25217587797028
"E48","E48_CT","ELL_CT_CR24","treatment","FT",1989,NA,"Ellerslie, Alberta",131.9,131.9,727006,43.3260808249718,75.4428353653167,13.1310838097115,2.38185316484733
"E48","E48_NT","ELL_NT_CR24","treatment","NT",1989,NA,"Ellerslie, Alberta",131.9,131.9,727006,72.8006214418944,50.3378954920256,8.76148306608006,2.38185316484733
"E49","E49_CT","ELL_CT_CR24","treatment","FT",1989,NA,"Ellerslie, Alberta",131.9,131.9,727006,43.3260808249718,75.4428353653167,13.1310838097115,2.38185316484733
"E49","E49_NT","ELL_NT_CR24","treatment","NT",1989,NA,"Ellerslie, Alberta",131.9,131.9,727006,72.8006214418944,50.3378954920256,8.76148306608006,2.38185316484733
"E5","E5_Field 1.2_RT_N0P0_CR2 + E5_Field 2.2_RT_N0P0_CR2","LET_E5_N0P0_RT_CR2","treatment","RT",1912,NA,"Lethbridge, Alberta",91.5,91.5,828001,32.8971563016281,47.7364931261558,10.866350572216,1.14147821346499
"E5","E5_Field 1.3_RT_N0P0_CR3 + E5_Field 2.3_RT_N0P0_CR3 + E5_Field 3.3_RT_N0P0_CR3","LET_E5_N0P0_RT_CR3","treatment","RT",1912,NA,"Lethbridge, Alberta",91.5,91.5,828001,33.1187085914118,47.4713268009081,10.9099646076801,1.08219891856246
"E5","E5_Field 1.1_RT_N0P0_CR1","LET_E5_N0P0_RT_CR1","treatment","RT",1912,NA,"Lethbridge, Alberta",91.5,91.5,828001,32.8971563016281,47.7364931261558,10.866350572216,1.03745036180848
"E5","E5_Field 1.2_RT_N45P0_CR2 + E5_Field 2.2_RT_N45P0_CR2","LET_E5_N45P0_RT_CR2","treatment","RT",1912,NA,"Lethbridge, Alberta",91.5,91.5,828001,32.8971563016281,47.7364931261558,10.866350572216,1.17886406938457
"E5","E5_Field 1.3_RT_N45P0_CR3 + E5_Field 2.3_RT_N45P0_CR3 + E5_Field 3.3_RT_N45P0_CR3","LET_E5_N45P0_RT_CR3","treatment","RT",1912,NA,"Lethbridge, Alberta",91.5,91.5,828001,33.1187085914118,47.4713268009081,10.9099646076801,1.08219891856246
"E5","E5_Field 1.3_RT_N45P0_CR4 + E5_Field 2.3_RT_N45P0_CR4 + E5_Field 3.3_RT_N45P0_CR4","LET_E5_N45P0_RT_CR4","treatment","RT",1924,NA,"Lethbridge, Alberta",91.5,91.5,828001,32.8971563016281,47.7364931261558,10.866350572216,1.21009772216799
"E5","E5_Field 1.1_RT_N45P20_CR1","LET_E5_N45P20_RT_CR1","treatment","RT",1912,NA,"Lethbridge, Alberta",91.5,91.5,828001,32.8971563016281,47.7364931261558,10.866350572216,1.37192011308128
"E5","E5_Field 1.2_RT_N45P20_CR2 + E5_Field 2.2_RT_N45P20_CR2","LET_E5_N45P20_RT_CR2","treatment","RT",1912,NA,"Lethbridge, Alberta",91.5,91.5,828001,32.8971563016281,47.7364931261558,10.866350572216,1.23628481644733
"E5","E5_Field 1.3_RT_N45P20_CR3 + E5_Field 2.3_RT_N45P20_CR3 + E5_Field 3.3_RT_N45P20_CR3","LET_E5_N45P20_RT_CR3","treatment","RT",1912,NA,"Lethbridge, Alberta",91.5,91.5,828001,33.1187085914118,47.4713268009081,10.9099646076801,1.08219891856246
"E5","E5_Field 1.3_RT_N45P20_CR4 + E5_Field 2.3_RT_N45P20_CR4 + E5_Field 3.3_RT_N45P20_CR4","LET_E5_N45P20_RT_CR4","treatment","RT",1924,NA,"Lethbridge, Alberta",91.5,91.5,828001,32.8971563016281,47.7364931261558,10.866350572216,1.33374898312364
"E5","E5_Field 1.3_RT_N0P0_CR4 + E5_Field 2.3_RT_N0P0_CR4 + E5_Field 3.3_RT_N0P0_CR4","LET_E5_N0P0_RT_CR4","treatment","RT",1924,NA,"Lethbridge, Alberta",91.5,91.5,828001,32.8971563016281,47.7364931261558,10.866350572216,1.1004122185174
"E5","E5_Field 1.1_RT_N0P20_CR1","LET_E5_N0P20_RT_CR1","treatment","RT",1912,NA,"Lethbridge, Alberta",91.5,91.5,828001,32.8971563016281,47.7364931261558,10.866350572216,1.108011046568
"E5","E5_Field 1.2_RT_N0P20_CR2 + E5_Field 2.2_RT_N0P20_CR2","LET_E5_N0P20_RT_CR2","treatment","RT",1912,NA,"Lethbridge, Alberta",91.5,91.5,828001,32.8971563016281,47.7364931261558,10.866350572216,1.15497777904982
"E5","E5_Field 1.3_RT_N0P20_CR3 + E5_Field 2.3_RT_N0P20_CR3 + E5_Field 3.3_RT_N0P20_CR3","LET_E5_N0P20_RT_CR3","treatment","RT",1912,NA,"Lethbridge, Alberta",91.5,91.5,828001,33.1187085914118,47.4713268009081,10.9099646076801,1.08219891856246
"E5","E5_Field 1.3_RT_N0P20_CR4 + E5_Field 2.3_RT_N0P20_CR4 + E5_Field 3.3_RT_N0P20_CR4","LET_E5_N0P20_RT_CR4","treatment","RT",1924,NA,"Lethbridge, Alberta",91.5,91.5,828001,32.8971563016281,47.7364931261558,10.866350572216,1.13655556555041
"E5","E5_Field 1.1_RT_N45P0_CR1","LET_E5_N45P0_RT_CR1","treatment","RT",1912,NA,"Lethbridge, Alberta",91.5,91.5,828001,32.8971563016281,47.7364931261558,10.866350572216,1.22089920804439
"E50","E50_CT_CR25 + E50_CT_CR26 + E50_CT_CR27","MEL_CT","treatment","FT",1970,NA,"Melfort, Saskatchewan",79.7,79.7,705002,26.526487560801,45.2137344167518,7.95977802244711,1.13399713748029
"E50","E50_NT_CR25 + E50_NT_CR26 + E50_NT_CR27","MEL_NT","treatment","NT",1970,NA,"Melfort, Saskatchewan",79.7,79.7,705002,44.2711509776398,30.1253480709939,5.3035009513663,1.13399713748029
"E51","E51_CT + E52_CT_CR28","RID_CT_CR28","treatment","FT",1991,NA,"Ridgetown, Ontario",69.3,69.3,565023,15.8334087228602,45.137308203067,8.32928307407276,3.28930352319326
"E51","E51_NT + E52_NT_CR28","RID_NT_CR28","treatment","NT",1991,NA,"Ridgetown, Ontario",69.3,69.3,565023,32.8084615642237,30.8067108419525,5.68482759382388,3.28930352319326
"E52","E52_CT_CR30","RID_CT_CR30","treatment","FT",1995,NA,"Ridgetown, Ontario",69.3,69.3,565023,16.1673632869801,44.8553786892073,8.27725802381259,2.59212893107072
"E52","E52_CT_CR31","RID_CT_CR31","treatment","FT",1995,NA,"Ridgetown, Ontario",69.3,69.3,565023,16.1673632869801,44.8553786892073,8.27725802381259,3.23450662203346
"E52","E52_CT_CR5","RID_CT_CR5","treatment","FT",1995,NA,"Ridgetown, Ontario",69.3,69.3,565023,15.7636015181737,45.3828142203574,8.15358426146888,4.89086183555273
"E52","E52_CT_CR29","RID_CT_CR29","treatment","FT",1995,NA,"Ridgetown, Ontario",69.3,69.3,565023,16.1673632869801,44.8553786892073,8.27725802381259,1.87819993653779
"E52","E52_NT_CR29","RID_NT_CR29","treatment","NT",1995,NA,"Ridgetown, Ontario",69.3,69.3,565023,33.2776096902632,30.4106488703154,5.61174143942143,1.87819993653779
"E52","E52_NT_CR30","RID_NT_CR30","treatment","NT",1995,NA,"Ridgetown, Ontario",69.3,69.3,565023,33.2776096902632,30.4106488703154,5.61174143942143,2.59212893107072
"E52","E52_NT_CR31","RID_NT_CR31","treatment","NT",1995,NA,"Ridgetown, Ontario",69.3,69.3,565023,33.2776096902632,30.4106488703154,5.61174143942143,3.23450662203346
"E52","E52_NT_CR5","RID_NT_CR5","treatment","NT",1995,NA,"Ridgetown, Ontario",69.3,69.3,565023,32.7095994935658,31.0176888158751,5.57271169055911,4.89086183555273
"E53","E53_CT_CR2","SWI_CT_CR2","treatment","FT",1967,NA,"Swift Current, Saskatchewan",46.8,46.8,825007,13.5579311136196,27.681794591364,5.56027429501649,1.06173985300467
"E53","E53_NT_CR1","SWI_NT_CR1","treatment","NT",1982,NA,"Swift Current, Saskatchewan",46.8,46.8,825007,26.2963853446686,15.5354053830085,4.96820927232297,1.71337748843528
"E53","E53_NT_CR2","SWI_NT_CR2","treatment","NT",1982,NA,"Swift Current, Saskatchewan",46.8,46.8,825007,26.2963853446686,15.5354053830085,4.96820927232297,0.674482567079197
"E53","E53_CT_CR1","SWI_CT_CR1","treatment","FT",1967,NA,"Swift Current, Saskatchewan",46.8,46.8,825007,13.5579311136196,27.681794591364,5.56027429501649,1.63366534826975
"E54","E54_CT_CR34","SCO_CT_CR34","treatment","FT",1979,NA,"Scott, Saskatchewan",53.7,53.7,767001,16.3752760460931,31.3694675281254,5.95525642578157,1.28766114380286
"E54","E54_CT_CR32","SCO_CT_CR32","treatment","FT",1979,NA,"Scott, Saskatchewan",53.7,53.7,767001,16.6842670736575,30.9967237538704,6.01900917247204,1.95681541634532
"E54","E54_NT_CR33","SCO_NT_CR33","treatment","NT",1979,NA,"Scott, Saskatchewan",53.7,53.7,767001,31.0267511385351,18.9864248523751,3.68682400908989,1.6074098850135
"E54","E54_NT_CR32","SCO_NT_CR32","treatment","NT",1979,NA,"Scott, Saskatchewan",53.7,53.7,767001,31.0267511385351,18.9864248523751,3.68682400908989,1.95681541634532
"E54","E54_CT_CR33","SCO_CT_CR33","treatment","FT",1979,NA,"Scott, Saskatchewan",53.7,53.7,767001,16.6842670736575,30.9967237538704,6.01900917247204,1.6074098850135
"E54","E54_NT_CR34","SCO_NT_CR34","treatment","NT",1979,NA,"Scott, Saskatchewan",53.7,53.7,767001,30.6722397987546,19.3536213896851,3.67413881156029,1.28766114380286
"E55","E55_CT","ELL_CT_CR3","treatment","FT",1979,NA,"Ellerslie, Alberta",131.9,131.9,727006,44.2365497508534,74.3894207148003,13.2740295343463,2.42433759974593
"E55","E55_NT","ELL_NT_CR3","treatment","NT",1979,NA,"Ellerslie, Alberta",131.9,131.9,727006,73.8143027913017,49.2903411272296,8.79535608146867,2.1985068033938
"E56","E56_CT","THE_CT_CR1","treatment","FT",1991,NA,"Three Hills, Alberta",102.8,102.8,744005,31.9730475438039,59.2299475800975,11.5970048760986,2.08644458205587
"E56","E56_NT","THE_NT_CR1","treatment","NT",1991,NA,"Three Hills, Alberta",102.8,102.8,744005,59.4340953056493,36.2652941110019,7.10061058334885,2.08644458205587
"E57","E57_CT","BRE_CT_CR3","treatment","FT",1979,NA,"Breton, Alberta",86.4,86.4,692009,26.6790970725141,49.6591566865468,10.0617462409391,1.82082007577838
"E57","E57_NT","BRE_NT_CR3","treatment","NT",1979,NA,"Breton, Alberta",86.4,86.4,692009,49.731894390023,30.4902825078795,6.17782310209748,1.53744111653137
"E58","E58_CT_CR35","WOO_CT_CR35","treatment","FT",1993,NA,"Woodslee,  Ontario",76.5,76.5,570007,16.7599590295016,50.587692514466,9.15234845603239,5.16802609816902
"E58","E58_NT_CR35","WOO_NT_CR35","treatment","NT",1993,NA,"Woodslee,  Ontario",76.5,76.5,570007,35.1875992524938,34.9832205016615,6.32918024584467,5.16802609816902
"E58","E58_CT_CR5","WOO_CT_CR5","treatment","FT",1982,NA,"Woodslee,  Ontario",76.5,76.5,570007,16.2012827891014,51.0607779259484,9.23793928495021,4.82694610774749
"E58","E58_NT_CR5","WOO_NT_CR5","treatment","NT",1982,NA,"Woodslee,  Ontario",76.5,76.5,570007,34.3680397711809,35.677221080912,6.45473914790711,4.82694610774749
"E59","E59_NT","WOO_NT_CR8","treatment","NT",1993,NA,"Woodslee,  Ontario",76.5,76.5,570007,35.4915649471552,34.7992613852128,6.20917366763204,3.44002074185511
"E59","E59_CT","WOO_CT_CR8","treatment","FT",1993,NA,"Woodslee,  Ontario",76.5,76.5,570007,16.9701285031158,50.516328062231,9.01354343465322,3.44002074185511
"E6","E6_Field 1.10_CT_T17_CR12 + E6_Field 1.8_CT_T14_CR10 + E6_Field 1.9_CT_T15_CR10","SWI_CT_CR1","treatment","FT",1967,NA,"Swift Current, Saskatchewan",46.9,46.9,825005,13.4442511753135,27.8597330999658,5.59601572472066,1.63366534826975
"E6","E6_Field 1.8_CT_T14_CR10","SWI_CT_CR1","treatment","FT",1967,NA,"Swift Current, Saskatchewan",46.9,46.9,825005,13.4442511753135,27.8597330999658,5.59601572472066,1.63366534826975
